Time,Volume,Open,High,Low,Close
2019-11-15 04:09:40+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 04:09:50+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 04:10:00+00:00,1,108.583,108.583,108.583,108.583
2019-11-15 04:11:35+00:00,1,108.581,108.581,108.581,108.581
2019-11-15 04:12:40+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 04:13:40+00:00,3,108.580,108.580,108.576,108.576
2019-11-15 04:13:45+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 04:13:55+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 04:14:15+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 04:14:30+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 04:15:35+00:00,2,108.578,108.581,108.578,108.581
2019-11-15 04:15:55+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 04:16:25+00:00,1,108.581,108.581,108.581,108.581
2019-11-15 04:16:45+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 04:17:00+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 04:17:35+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 04:17:40+00:00,1,108.581,108.581,108.581,108.581
2019-11-15 04:17:45+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 04:17:55+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 04:18:40+00:00,2,108.578,108.578,108.576,108.576
2019-11-15 04:19:30+00:00,3,108.578,108.583,108.578,108.583
2019-11-15 04:20:10+00:00,2,108.580,108.580,108.578,108.578
2019-11-15 04:20:25+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 04:20:55+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 04:21:30+00:00,2,108.576,108.576,108.574,108.574
2019-11-15 04:21:40+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 04:22:45+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 04:23:05+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 04:23:15+00:00,2,108.578,108.580,108.578,108.580
2019-11-15 04:23:55+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 04:24:00+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 04:24:35+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 04:24:50+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 04:25:00+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 04:25:45+00:00,2,108.581,108.581,108.578,108.578
2019-11-15 04:26:05+00:00,3,108.580,108.581,108.578,108.581
2019-11-15 04:27:05+00:00,1,108.579,108.579,108.579,108.579
2019-11-15 04:27:15+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 04:28:20+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 04:28:35+00:00,1,108.587,108.587,108.587,108.587
2019-11-15 04:29:00+00:00,2,108.585,108.585,108.582,108.582
2019-11-15 04:29:10+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 04:30:25+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 04:30:30+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 04:31:00+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 04:31:40+00:00,4,108.574,108.574,108.570,108.572
2019-11-15 04:31:45+00:00,6,108.570,108.570,108.564,108.568
2019-11-15 04:31:55+00:00,1,108.570,108.570,108.570,108.570
2019-11-15 04:32:00+00:00,3,108.572,108.577,108.572,108.577
2019-11-15 04:32:05+00:00,2,108.574,108.574,108.572,108.572
2019-11-15 04:32:10+00:00,2,108.570,108.572,108.570,108.572
2019-11-15 04:33:45+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 04:34:10+00:00,2,108.572,108.572,108.570,108.570
2019-11-15 04:35:45+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 04:35:50+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 04:35:55+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 04:36:45+00:00,2,108.574,108.574,108.572,108.572
2019-11-15 04:37:00+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 04:37:15+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 04:37:20+00:00,1,108.575,108.575,108.575,108.575
2019-11-15 04:39:00+00:00,1,108.573,108.573,108.573,108.573
2019-11-15 04:39:05+00:00,1,108.570,108.570,108.570,108.570
2019-11-15 04:39:45+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 04:40:00+00:00,1,108.575,108.575,108.575,108.575
2019-11-15 04:40:10+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 04:40:20+00:00,2,108.570,108.572,108.570,108.572
2019-11-15 04:40:30+00:00,1,108.570,108.570,108.570,108.570
2019-11-15 04:41:35+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 04:42:20+00:00,1,108.575,108.575,108.575,108.575
2019-11-15 04:43:55+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 04:45:20+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 04:45:25+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 04:46:55+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 04:48:00+00:00,2,108.578,108.580,108.578,108.580
2019-11-15 04:48:25+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 04:48:30+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 04:49:05+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 04:49:20+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 04:49:30+00:00,2,108.578,108.580,108.578,108.580
2019-11-15 04:50:00+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 04:50:40+00:00,1,108.581,108.581,108.581,108.581
2019-11-15 04:50:45+00:00,1,108.579,108.579,108.579,108.579
2019-11-15 04:51:00+00:00,1,108.581,108.581,108.581,108.581
2019-11-15 04:51:20+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 04:51:45+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 04:51:55+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 04:52:20+00:00,1,108.577,108.577,108.577,108.577
2019-11-15 04:53:05+00:00,2,108.580,108.582,108.580,108.582
2019-11-15 04:53:35+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 04:53:40+00:00,1,108.577,108.577,108.577,108.577
2019-11-15 04:54:35+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 04:54:50+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 04:55:15+00:00,2,108.579,108.579,108.576,108.576
2019-11-15 04:57:45+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 04:57:55+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 04:58:15+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 04:58:20+00:00,1,108.577,108.577,108.577,108.577
2019-11-15 04:58:30+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 04:59:05+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 04:59:20+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 04:59:25+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 05:00:10+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 05:00:15+00:00,1,108.577,108.577,108.577,108.577
2019-11-15 05:01:15+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 05:01:25+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 05:01:40+00:00,2,108.580,108.580,108.576,108.576
2019-11-15 05:02:20+00:00,2,108.574,108.574,108.571,108.571
2019-11-15 05:02:25+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 05:02:55+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 05:06:00+00:00,2,108.574,108.574,108.572,108.572
2019-11-15 05:06:45+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 05:06:50+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 05:07:35+00:00,2,108.574,108.574,108.571,108.571
2019-11-15 05:08:10+00:00,1,108.569,108.569,108.569,108.569
2019-11-15 05:08:15+00:00,1,108.571,108.571,108.571,108.571
2019-11-15 05:08:35+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 05:08:40+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 05:08:50+00:00,2,108.578,108.580,108.578,108.580
2019-11-15 05:08:55+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 05:09:00+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 05:09:25+00:00,1,108.573,108.573,108.573,108.573
2019-11-15 05:09:35+00:00,1,108.570,108.570,108.570,108.570
2019-11-15 05:10:35+00:00,1,108.573,108.573,108.573,108.573
2019-11-15 05:10:45+00:00,1,108.575,108.575,108.575,108.575
2019-11-15 05:11:50+00:00,2,108.572,108.572,108.570,108.570
2019-11-15 05:12:05+00:00,2,108.572,108.574,108.572,108.574
2019-11-15 05:12:40+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 05:12:55+00:00,1,108.570,108.570,108.570,108.570
2019-11-15 05:13:05+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 05:13:15+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 05:13:35+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 05:15:15+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 05:15:30+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 05:16:00+00:00,2,108.585,108.587,108.585,108.587
2019-11-15 05:16:15+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 05:16:20+00:00,2,108.592,108.592,108.590,108.590
2019-11-15 05:16:25+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 05:16:35+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 05:16:40+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 05:17:10+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 05:17:15+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 05:17:35+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 05:18:05+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 05:19:00+00:00,1,108.585,108.585,108.585,108.585
2019-11-15 05:19:05+00:00,3,108.587,108.587,108.582,108.582
2019-11-15 05:19:15+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 05:19:20+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 05:19:30+00:00,2,108.580,108.582,108.580,108.582
2019-11-15 05:20:00+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 05:20:10+00:00,1,108.577,108.577,108.577,108.577
2019-11-15 05:20:40+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 05:21:05+00:00,1,108.577,108.577,108.577,108.577
2019-11-15 05:21:30+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 05:21:55+00:00,1,108.577,108.577,108.577,108.577
2019-11-15 05:22:00+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 05:22:20+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 05:22:40+00:00,1,108.575,108.575,108.575,108.575
2019-11-15 05:22:45+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 05:23:00+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 05:23:05+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 05:24:15+00:00,1,108.581,108.581,108.581,108.581
2019-11-15 05:26:00+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 05:26:05+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 05:26:15+00:00,1,108.583,108.583,108.583,108.583
2019-11-15 05:27:20+00:00,3,108.586,108.591,108.586,108.591
2019-11-15 05:30:20+00:00,1,108.593,108.593,108.593,108.593
2019-11-15 05:30:50+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 05:32:05+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 05:32:20+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 05:32:25+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 05:32:45+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 05:33:30+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 05:33:40+00:00,1,108.595,108.595,108.595,108.595
2019-11-15 05:35:40+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 05:35:45+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 05:37:20+00:00,1,108.593,108.593,108.593,108.593
2019-11-15 05:37:30+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 05:39:25+00:00,2,108.593,108.593,108.591,108.591
2019-11-15 05:40:05+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 05:42:30+00:00,2,108.585,108.585,108.582,108.582
2019-11-15 05:42:35+00:00,2,108.586,108.588,108.586,108.588
2019-11-15 05:42:45+00:00,1,108.585,108.585,108.585,108.585
2019-11-15 05:43:20+00:00,3,108.582,108.587,108.582,108.587
2019-11-15 05:44:10+00:00,1,108.585,108.585,108.585,108.585
2019-11-15 05:44:25+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 05:45:15+00:00,5,108.585,108.588,108.585,108.585
2019-11-15 05:45:20+00:00,1,108.587,108.587,108.587,108.587
2019-11-15 05:45:35+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 05:45:40+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 05:45:55+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 05:46:40+00:00,1,108.587,108.587,108.587,108.587
2019-11-15 05:47:45+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 05:48:05+00:00,1,108.587,108.587,108.587,108.587
2019-11-15 05:48:35+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 05:48:55+00:00,1,108.587,108.587,108.587,108.587
2019-11-15 05:49:35+00:00,2,108.585,108.585,108.582,108.582
2019-11-15 05:52:40+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 05:53:30+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 05:54:50+00:00,2,108.586,108.588,108.586,108.588
2019-11-15 05:55:10+00:00,3,108.590,108.593,108.590,108.591
2019-11-15 05:55:45+00:00,1,108.593,108.593,108.593,108.593
2019-11-15 05:56:20+00:00,1,108.591,108.591,108.591,108.591
2019-11-15 05:56:25+00:00,2,108.593,108.596,108.593,108.596
2019-11-15 05:56:35+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 05:57:00+00:00,1,108.595,108.595,108.595,108.595
2019-11-15 05:57:45+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 05:57:50+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 05:58:00+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 05:58:05+00:00,7,108.586,108.586,108.579,108.582
2019-11-15 05:58:10+00:00,2,108.584,108.587,108.584,108.587
2019-11-15 05:58:15+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 05:58:20+00:00,1,108.587,108.587,108.587,108.587
2019-11-15 05:58:45+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 05:59:00+00:00,1,108.587,108.587,108.587,108.587
2019-11-15 05:59:10+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 05:59:30+00:00,1,108.587,108.587,108.587,108.587
2019-11-15 05:59:35+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 05:59:50+00:00,2,108.586,108.589,108.586,108.589
2019-11-15 06:00:00+00:00,2,108.586,108.586,108.584,108.584
2019-11-15 06:00:10+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 06:00:15+00:00,2,108.584,108.584,108.582,108.582
2019-11-15 06:00:30+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 06:01:20+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 06:01:25+00:00,2,108.589,108.591,108.589,108.591
2019-11-15 06:01:55+00:00,2,108.594,108.594,108.592,108.592
2019-11-15 06:02:05+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 06:02:20+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 06:02:45+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 06:02:55+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 06:03:10+00:00,1,108.583,108.583,108.583,108.583
2019-11-15 06:05:35+00:00,1,108.585,108.585,108.585,108.585
2019-11-15 06:05:40+00:00,1,108.583,108.583,108.583,108.583
2019-11-15 06:06:00+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 06:06:25+00:00,2,108.582,108.582,108.580,108.580
2019-11-15 06:07:05+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 06:07:30+00:00,2,108.585,108.587,108.585,108.587
2019-11-15 06:07:35+00:00,1,108.585,108.585,108.585,108.585
2019-11-15 06:08:15+00:00,2,108.587,108.587,108.585,108.585
2019-11-15 06:09:00+00:00,1,108.587,108.587,108.587,108.587
2019-11-15 06:09:10+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 06:09:20+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 06:09:50+00:00,7,108.595,108.605,108.595,108.600
2019-11-15 06:10:30+00:00,2,108.597,108.597,108.594,108.594
2019-11-15 06:10:55+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 06:11:20+00:00,1,108.595,108.595,108.595,108.595
2019-11-15 06:11:55+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 06:12:15+00:00,1,108.595,108.595,108.595,108.595
2019-11-15 06:12:55+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 06:13:20+00:00,1,108.595,108.595,108.595,108.595
2019-11-15 06:14:10+00:00,2,108.598,108.600,108.598,108.600
2019-11-15 06:14:15+00:00,1,108.597,108.597,108.597,108.597
2019-11-15 06:14:50+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 06:14:55+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 06:15:00+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 06:15:05+00:00,3,108.587,108.587,108.582,108.582
2019-11-15 06:15:15+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 06:16:10+00:00,2,108.586,108.589,108.586,108.589
2019-11-15 06:18:15+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 06:18:35+00:00,1,108.589,108.589,108.589,108.589
2019-11-15 06:19:25+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 06:19:35+00:00,1,108.589,108.589,108.589,108.589
2019-11-15 06:19:55+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 06:20:25+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 06:20:40+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 06:20:50+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 06:21:00+00:00,1,108.581,108.581,108.581,108.581
2019-11-15 06:21:20+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 06:21:25+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 06:21:50+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 06:22:00+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 06:22:25+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 06:22:30+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 06:22:35+00:00,1,108.573,108.573,108.573,108.573
2019-11-15 06:22:45+00:00,1,108.575,108.575,108.575,108.575
2019-11-15 06:23:05+00:00,1,108.573,108.573,108.573,108.573
2019-11-15 06:23:10+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 06:23:20+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 06:23:50+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 06:24:00+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 06:24:15+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 06:24:25+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 06:24:40+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 06:24:50+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 06:24:55+00:00,2,108.570,108.570,108.568,108.568
2019-11-15 06:25:00+00:00,3,108.566,108.571,108.566,108.571
2019-11-15 06:25:50+00:00,1,108.568,108.568,108.568,108.568
2019-11-15 06:26:05+00:00,1,108.566,108.566,108.566,108.566
2019-11-15 06:26:55+00:00,1,108.568,108.568,108.568,108.568
2019-11-15 06:27:00+00:00,1,108.566,108.566,108.566,108.566
2019-11-15 06:27:25+00:00,2,108.568,108.572,108.568,108.572
2019-11-15 06:29:10+00:00,2,108.574,108.576,108.574,108.576
2019-11-15 06:29:15+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 06:29:45+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 06:30:00+00:00,2,108.584,108.584,108.582,108.582
2019-11-15 06:30:10+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 06:30:15+00:00,2,108.582,108.582,108.580,108.580
2019-11-15 06:30:20+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 06:30:35+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 06:30:50+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 06:31:00+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 06:31:15+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 06:31:20+00:00,1,108.589,108.589,108.589,108.589
2019-11-15 06:31:45+00:00,3,108.592,108.594,108.592,108.592
2019-11-15 06:32:30+00:00,2,108.588,108.588,108.586,108.586
2019-11-15 06:33:15+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 06:34:15+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 06:34:20+00:00,1,108.589,108.589,108.589,108.589
2019-11-15 06:35:40+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 06:35:45+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 06:36:35+00:00,1,108.581,108.581,108.581,108.581
2019-11-15 06:39:00+00:00,1,108.579,108.579,108.579,108.579
2019-11-15 06:39:15+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 06:39:45+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 06:39:50+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 06:40:10+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 06:41:15+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 06:41:40+00:00,2,108.584,108.586,108.584,108.586
2019-11-15 06:42:10+00:00,2,108.589,108.592,108.589,108.592
2019-11-15 06:42:20+00:00,1,108.589,108.589,108.589,108.589
2019-11-15 06:43:00+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 06:43:35+00:00,1,108.589,108.589,108.589,108.589
2019-11-15 06:43:40+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 06:44:10+00:00,2,108.594,108.597,108.594,108.597
2019-11-15 06:45:05+00:00,1,108.595,108.595,108.595,108.595
2019-11-15 06:45:10+00:00,2,108.592,108.592,108.590,108.590
2019-11-15 06:45:20+00:00,1,108.593,108.593,108.593,108.593
2019-11-15 06:45:50+00:00,1,108.591,108.591,108.591,108.591
2019-11-15 06:46:00+00:00,1,108.593,108.593,108.593,108.593
2019-11-15 06:46:55+00:00,1,108.591,108.591,108.591,108.591
2019-11-15 06:47:10+00:00,1,108.593,108.593,108.593,108.593
2019-11-15 06:48:10+00:00,1,108.591,108.591,108.591,108.591
2019-11-15 06:48:50+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 06:49:25+00:00,3,108.590,108.592,108.590,108.590
2019-11-15 06:49:45+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 06:50:25+00:00,2,108.586,108.586,108.583,108.583
2019-11-15 06:51:55+00:00,2,108.585,108.588,108.585,108.588
2019-11-15 06:52:00+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 06:52:40+00:00,1,108.593,108.593,108.593,108.593
2019-11-15 06:52:50+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 06:53:05+00:00,2,108.598,108.601,108.598,108.601
2019-11-15 06:53:15+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 06:53:25+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 06:53:30+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 06:54:25+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 06:54:45+00:00,1,108.589,108.589,108.589,108.589
2019-11-15 06:54:50+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 06:54:55+00:00,1,108.589,108.589,108.589,108.589
2019-11-15 06:56:00+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 06:56:10+00:00,1,108.589,108.589,108.589,108.589
2019-11-15 06:56:30+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 06:57:15+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 06:58:20+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 06:59:15+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 06:59:20+00:00,1,108.591,108.591,108.591,108.591
2019-11-15 06:59:50+00:00,2,108.594,108.596,108.594,108.596
2019-11-15 07:00:00+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 07:00:05+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 07:00:30+00:00,2,108.588,108.591,108.588,108.591
2019-11-15 07:01:00+00:00,2,108.593,108.596,108.593,108.596
2019-11-15 07:01:30+00:00,1,108.599,108.599,108.599,108.599
2019-11-15 07:01:35+00:00,1,108.602,108.602,108.602,108.602
2019-11-15 07:01:40+00:00,1,108.604,108.604,108.604,108.604
2019-11-15 07:01:45+00:00,2,108.607,108.607,108.604,108.604
2019-11-15 07:01:50+00:00,1,108.602,108.602,108.602,108.602
2019-11-15 07:02:05+00:00,3,108.600,108.600,108.598,108.600
2019-11-15 07:02:10+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 07:02:20+00:00,1,108.595,108.595,108.595,108.595
2019-11-15 07:02:35+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 07:02:50+00:00,1,108.589,108.589,108.589,108.589
2019-11-15 07:02:55+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 07:03:00+00:00,2,108.583,108.586,108.583,108.586
2019-11-15 07:03:15+00:00,3,108.583,108.583,108.580,108.583
2019-11-15 07:04:15+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 07:04:25+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 07:04:45+00:00,1,108.581,108.581,108.581,108.581
2019-11-15 07:04:50+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 07:05:15+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 07:05:40+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 07:05:45+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 07:05:50+00:00,1,108.583,108.583,108.583,108.583
2019-11-15 07:06:00+00:00,1,108.581,108.581,108.581,108.581
2019-11-15 07:06:10+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 07:06:25+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 07:06:35+00:00,1,108.583,108.583,108.583,108.583
2019-11-15 07:06:50+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 07:07:15+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 07:07:50+00:00,2,108.586,108.588,108.586,108.588
2019-11-15 07:07:55+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 07:08:00+00:00,2,108.588,108.590,108.588,108.590
2019-11-15 07:08:05+00:00,2,108.588,108.588,108.586,108.586
2019-11-15 07:08:15+00:00,2,108.588,108.590,108.588,108.590
2019-11-15 07:08:55+00:00,2,108.592,108.595,108.592,108.595
2019-11-15 07:09:00+00:00,2,108.593,108.595,108.593,108.595
2019-11-15 07:09:10+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 07:09:20+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 07:09:45+00:00,3,108.586,108.587,108.584,108.587
2019-11-15 07:10:15+00:00,1,108.585,108.585,108.585,108.585
2019-11-15 07:10:20+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 07:10:35+00:00,2,108.580,108.580,108.577,108.577
